id,distr,street,starea,gymd,squd,kinded,primd,highd,hospd,clinid,medicad,busd,subd,ndis,malld,superd,foodd,popud,jobd,trader,amuser,healthr,edur,degree,year,volume,green,houset,bedr,liv,restr,area,direct,type,x,y,price,rent
13,大兴区,榆垡镇,132.08293730995,0.0454260037079597,0.0302840024719731,0.00757100061799329,0.052997004325953,0.0227130018539799,0.0681390055619396,0.0757100061799329,0.143849011741872,0.651106053147423,0,8325.8655053667,0,0.174133014213846,0.242272019775785,543.688696379334,80.2526065507288,0.260972391302229,0.00151420012359866,0.0105994008651906,0.19184915565995,0.316127513599,19,1.4,0.3,2室1厅1卫,2,1,1,86,6,1,116.3142499,39.5181185,1850,21.5116279069767
14,大兴区,榆垡镇,132.08293730995,0.0454260037079597,0.0302840024719731,0.00757100061799329,0.052997004325953,0.0227130018539799,0.0681390055619396,0.0757100061799329,0.143849011741872,0.651106053147423,0,8325.8655053667,0,0.174133014213846,0.242272019775785,543.688696379334,80.2526065507288,0.260972391302229,0.00151420012359866,0.0105994008651906,0.19184915565995,0.316127513599,19,1.4,0.3,3室1厅1卫,3,1,1,88,6,1,116.3142499,39.5181185,1850,21.0227272727273
15,大兴区,榆垡镇,132.08293730995,0.0454260037079597,0.0302840024719731,0.00757100061799329,0.052997004325953,0.0227130018539799,0.0681390055619396,0.0757100061799329,0.143849011741872,0.651106053147423,0,8325.8655053667,0,0.174133014213846,0.242272019775785,543.688696379334,80.2526065507288,0.260972391302229,0.00151420012359866,0.0105994008651906,0.19184915565995,0.316127513599,19,1.4,0.3,2室2厅1卫,2,2,1,81,6,1,116.3142499,39.5181185,1620,20
16,大兴区,榆垡镇,132.08293730995,0.0454260037079597,0.0302840024719731,0.00757100061799329,0.052997004325953,0.0227130018539799,0.0681390055619396,0.0757100061799329,0.143849011741872,0.651106053147423,0,8325.8655053667,0,0.174133014213846,0.242272019775785,543.688696379334,80.2526065507288,0.260972391302229,0.00151420012359866,0.0105994008651906,0.19184915565995,0.316127513599,19,1.4,0.3,2室2厅1卫,2,2,1,79.1,5,1,116.3142499,39.5181185,1700,21.4917825537295
17,大兴区,榆垡镇,132.08293730995,0.0454260037079597,0.0302840024719731,0.00757100061799329,0.052997004325953,0.0227130018539799,0.0681390055619396,0.0757100061799329,0.143849011741872,0.651106053147423,0,8325.8655053667,0,0.174133014213846,0.242272019775785,543.688696379334,80.2526065507288,0.260972391302229,0.00151420012359866,0.0105994008651906,0.19184915565995,0.316127513599,19,1.4,0.3,2室1厅1卫,2,1,1,79,5,1,116.3142499,39.5181185,1699,21.506329113924
18,大兴区,榆垡镇,132.08293730995,0.0454260037079597,0.0302840024719731,0.00757100061799329,0.052997004325953,0.0227130018539799,0.0681390055619396,0.0757100061799329,0.143849011741872,0.651106053147423,0,8325.8655053667,0,0.174133014213846,0.242272019775785,543.688696379334,80.2526065507288,0.260972391302229,0.00151420012359866,0.0105994008651906,0.19184915565995,0.316127513599,19,1.4,0.3,2室2厅1卫,2,2,1,89.5,6,1,116.3142499,39.5181185,1800,20.1117318435754
19,大兴区,榆垡镇,132.08293730995,0.0454260037079597,0.0302840024719731,0.00757100061799329,0.052997004325953,0.0227130018539799,0.0681390055619396,0.0757100061799329,0.143849011741872,0.651106053147423,0,8562.1017972813,0,0.174133014213846,0.242272019775785,543.688696379334,80.2526065507288,0.260972391302229,0.00151420012359866,0.0105994008651906,0.19184915565995,0.316127513599,33,2.5,0.2,2室2厅1卫,2,2,1,89.5,6,1,116.3114922,39.5181626,1700,18.9944134078212
20,大兴区,榆垡镇,132.08293730995,0.0454260037079597,0.0302840024719731,0.00757100061799329,0.052997004325953,0.0227130018539799,0.0681390055619396,0.0757100061799329,0.143849011741872,0.651106053147423,0,8562.1017972813,0,0.174133014213846,0.242272019775785,543.688696379334,80.2526065507288,0.260972391302229,0.00151420012359866,0.0105994008651906,0.19184915565995,0.316127513599,33,2.5,0.2,2室1厅1卫,2,1,1,89.5,6,1,116.3114922,39.5181626,1700,18.9944134078212
21,大兴区,榆垡镇,132.08293730995,0.0454260037079597,0.0302840024719731,0.00757100061799329,0.052997004325953,0.0227130018539799,0.0681390055619396,0.0757100061799329,0.143849011741872,0.651106053147423,0,8562.1017972813,0,0.174133014213846,0.242272019775785,543.688696379334,80.2526065507288,0.260972391302229,0.00151420012359866,0.0105994008651906,0.19184915565995,0.316127513599,33,2.5,0.2,1室1厅1卫,1,1,1,54,5,1,116.3114922,39.5181626,1499,27.7592592592593
22,大兴区,榆垡镇,132.08293730995,0.0454260037079597,0.0302840024719731,0.00757100061799329,0.052997004325953,0.0227130018539799,0.0681390055619396,0.0757100061799329,0.143849011741872,0.651106053147423,0,8562.1017972813,0,0.174133014213846,0.242272019775785,543.688696379334,80.2526065507288,0.260972391302229,0.00151420012359866,0.0105994008651906,0.19184915565995,0.316127513599,33,2.5,0.2,1室1厅1卫,1,1,1,54,5,1,116.3114922,39.5181626,1500,27.7777777777778
